batch_id,test_date,drug_id,drug_name,supplier_id,supplier_name,purity_pct,contamination_ppm,dissolution_min,moisture_pct,sterility_pass,overall_pass,quality_trend,iso_prediction,iso_score,is_iso_anomaly,is_spc_anomaly,num_violations,violated_metrics,is_anomaly
BAT00590,2021-04-01,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,91.83,3.39,27.4,1.39,True,False,stable,1,0.0693942210373028,False,False,0.0,,False
BAT00747,2021-04-01,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,83.56,8.25,35.7,1.81,True,False,stable,1,0.11559210274978315,False,False,0.0,,False
BAT00691,2021-04-02,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,84.52,8.93,39.2,1.82,True,False,stable,1,0.078088968805545,False,False,0.0,,False
BAT01407,2021-04-02,DRG006,Ibuprofen,SUP015,Polpharma API Poland,92.35,4.34,33.2,1.25,True,False,stable,1,0.109428298188606,False,False,0.0,,False
BAT00408,2021-04-02,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,86.27,7.96,36.0,1.98,True,False,declining,1,0.09683217521540655,False,False,0.0,,False
BAT01552,2021-04-02,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,96.45,1.22,31.4,1.63,True,True,stable,1,0.09703208805540886,False,False,0.0,,False
BAT01534,2021-04-02,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,99.24,1.17,26.6,1.89,True,True,stable,-1,-0.04613204227114853,True,False,0.0,,True
BAT00787,2021-04-03,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,84.92,8.35,38.2,2.4,True,False,stable,1,0.06550944121873481,False,True,1.0,moisture_pct_high,True
BAT01886,2021-04-04,DRG004,Metformin HCl,SUP025,Lupin API Division,88.85,5.37,36.8,1.76,True,False,stable,1,0.129229441922251,False,False,0.0,,False
BAT01588,2021-04-04,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,97.2,1.79,34.6,1.68,True,True,stable,1,0.08871431165493432,False,False,0.0,,False
BAT01340,2021-04-04,DRG013,Omeprazole,SUP014,Euroapi France,93.03,2.66,37.1,1.47,True,False,stable,1,0.08712713957537749,False,False,0.0,,False
BAT00173,2021-04-04,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,90.64,4.71,36.7,1.98,True,False,stable,1,0.1267116336990512,False,False,0.0,,False
BAT01929,2021-04-05,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,89.8,5.55,33.1,1.56,True,False,stable,1,0.13963056833109705,False,False,0.0,,False
BAT00801,2021-04-05,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,9.77,38.3,2.21,True,False,declining,1,0.04192996642718616,False,False,0.0,,False
BAT00385,2021-04-06,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,90.66,4.14,29.5,1.41,True,False,stable,1,0.10849224151629405,False,False,0.0,,False
BAT01943,2021-04-07,DRG013,Omeprazole,SUP025,Lupin API Division,88.75,5.65,34.4,1.9,True,False,stable,1,0.13319168556518962,False,False,0.0,,False
BAT00229,2021-04-07,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,90.6,5.13,35.8,1.61,True,False,stable,1,0.1392837672961595,False,False,0.0,,False
BAT01930,2021-04-07,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,89.13,5.38,31.2,1.3,True,False,stable,1,0.10190448441875677,False,False,0.0,,False
BAT01513,2021-04-07,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,99.13,1.13,22.9,1.3,True,True,stable,-1,-0.06379357452365597,True,False,0.0,,True
BAT00726,2021-04-09,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,82.19,8.86,38.1,1.49,True,False,stable,1,0.06762825090643498,False,False,0.0,,False
BAT00409,2021-04-10,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,84.85,7.69,32.1,1.97,True,False,declining,1,0.07591140514974642,False,False,0.0,,False
BAT00727,2021-04-10,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,81.81,8.47,41.2,1.78,True,False,stable,1,0.0662252246926846,False,False,0.0,,False
BAT01408,2021-04-11,DRG006,Ibuprofen,SUP015,Polpharma API Poland,90.42,4.74,31.9,1.42,True,False,stable,1,0.13777976014039445,False,False,0.0,,False
BAT00876,2021-04-11,DRG001,Lisinopril,SUP008,CSPC Pharma Intermediates,84.9,7.37,36.5,1.86,True,False,stable,1,0.09794781653994716,False,False,0.0,,False
BAT01843,2021-04-11,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,96.85,2.57,36.2,1.47,True,True,stable,1,0.0679279445037198,False,False,0.0,,False
BAT00280,2021-04-12,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.93,4.88,31.7,1.29,True,False,stable,1,0.11991647430671976,False,False,0.0,,False
BAT00070,2021-04-12,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,87.3,6.08,35.1,1.7,True,False,stable,1,0.12248965446982474,False,False,0.0,,False
BAT00591,2021-04-12,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,92.87,4.03,31.7,1.22,True,False,stable,1,0.10638317777737832,False,False,0.0,,False
BAT00386,2021-04-13,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,90.49,4.38,34.7,1.34,True,False,stable,1,0.12459365465251049,False,False,0.0,,False
BAT01184,2021-04-13,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,97.73,2.19,31.6,1.46,True,True,stable,1,0.08667863915915752,False,False,0.0,,False
BAT01162,2021-04-13,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,97.32,1.41,33.5,1.42,True,True,stable,1,0.09315573730260235,False,False,0.0,,False
BAT01033,2021-04-14,DRG006,Ibuprofen,SUP009,Shandong Xinhua API,81.68,9.48,35.7,1.99,True,False,stable,1,0.06916693715349942,False,False,0.0,,False
BAT01409,2021-04-14,DRG006,Ibuprofen,SUP015,Polpharma API Poland,90.44,4.38,32.4,1.8,True,False,stable,1,0.14759902866440733,False,False,0.0,,False
BAT00174,2021-04-15,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,89.73,5.42,26.3,1.46,True,False,stable,1,0.0480253939184726,False,False,0.0,,False
BAT00566,2021-04-15,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,95.13,3.29,31.1,1.69,True,False,stable,1,0.12150441431799203,False,False,0.0,,False
BAT00148,2021-04-15,DRG001,Lisinopril,SUP002,Cipla Chemical Works,89.42,5.13,33.4,1.84,True,False,stable,1,0.13642967926036575,False,False,0.0,,False
BAT01630,2021-04-18,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.91,2.86,31.8,1.77,True,False,stable,1,0.12974279703712005,False,False,0.0,,False
BAT00192,2021-04-18,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,89.82,4.99,38.8,0.9,True,False,stable,-1,-0.002069684448497755,True,False,0.0,,True
BAT00340,2021-04-18,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,90.93,4.3,35.3,2.0,True,False,stable,1,0.13170336459130766,False,False,0.0,,False
BAT01909,2021-04-19,DRG006,Ibuprofen,SUP025,Lupin API Division,90.3,5.93,26.6,2.16,True,False,stable,1,0.0032929988700364232,False,True,1.0,contamination_ppm_high,True
BAT01589,2021-04-19,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,96.25,1.39,36.0,2.19,True,True,stable,1,0.0207753393394976,False,False,0.0,,False
BAT01611,2021-04-20,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,94.07,2.32,31.4,1.88,True,False,stable,1,0.09748362587666676,False,,,,False
BAT00071,2021-04-21,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,87.6,5.8,36.0,2.21,True,False,stable,1,0.08818327016502481,False,False,0.0,,False
BAT00483,2021-04-21,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,84.35,7.94,41.2,1.83,True,False,declining,1,0.0726445439940302,False,False,0.0,,False
BAT00054,2021-04-22,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,88.55,6.05,36.5,1.82,True,False,stable,1,0.12113861512789537,False,False,0.0,,False
BAT00924,2021-04-22,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,82.4,8.13,37.8,2.05,True,False,stable,1,0.09915732604135069,False,False,0.0,,False
BAT00567,2021-04-22,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,93.02,3.7,36.7,1.49,True,False,stable,1,0.11714478115827409,False,False,0.0,,False
BAT00281,2021-04-22,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.5,4.52,31.7,1.31,True,False,stable,1,0.12409747003287758,False,False,0.0,,False
BAT00766,2021-04-22,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.51,8.78,37.2,1.79,True,False,stable,1,0.10367728648407798,False,False,0.0,,False
BAT00484,2021-04-23,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,83.47,7.55,35.2,2.12,True,False,declining,1,0.08831085268402272,False,False,0.0,,False
BAT00823,2021-04-23,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,9.94,46.6,1.9,True,False,declining,-1,-0.029930597471242937,True,False,0.0,,True
BAT00193,2021-04-24,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,91.26,5.34,34.1,1.57,True,False,stable,1,0.13542562674099018,False,False,0.0,,False
BAT01778,2021-04-25,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,83.63,7.36,39.9,2.16,True,False,declining,1,0.05932703005808909,False,,,,False
BAT00449,2021-04-25,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,85.29,7.3,34.9,1.69,True,False,declining,1,0.10181004426430756,False,False,0.0,,False
BAT01480,2021-04-25,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,97.98,1.36,38.2,1.48,True,True,stable,1,0.01837823038814279,False,True,1.0,dissolution_min_high,True
BAT01275,2021-04-26,DRG012,Montelukast Sodium,SUP013,Lonza Pharma Ingredients,97.79,1.07,32.4,1.2,True,True,stable,1,0.05520284751011306,False,False,0.0,,False
BAT00421,2021-04-26,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,84.12,7.94,35.3,1.72,True,False,declining,1,0.11454190375914086,False,False,0.0,,False
BAT00877,2021-04-26,DRG001,Lisinopril,SUP008,CSPC Pharma Intermediates,83.36,8.09,37.1,1.34,True,False,stable,1,0.07872883489457333,False,False,0.0,,False
BAT00728,2021-04-27,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,84.07,8.38,38.1,1.91,True,False,stable,1,0.1129975631886041,False,False,0.0,,False
BAT01048,2021-04-27,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,81.4,9.3,34.1,2.59,True,False,stable,1,0.009584205675338464,False,False,0.0,,False
BAT01432,2021-04-27,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,91.75,4.45,29.8,2.1,True,False,stable,1,0.09121380623807718,False,False,0.0,,False
BAT01761,2021-04-28,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,88.31,6.81,36.2,2.22,True,False,stable,1,0.07486133158411173,False,False,0.0,,False
BAT00824,2021-04-28,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,10.5,35.2,1.58,True,False,declining,-1,-0.005987524102718966,True,False,0.0,,True
BAT00072,2021-04-29,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.44,5.63,36.0,1.82,True,False,stable,1,0.13184206816206734,False,False,0.0,,False
BAT01185,2021-04-29,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.24,1.92,31.0,1.9,True,True,stable,1,0.09211902331800953,False,False,0.0,,False
BAT00592,2021-04-29,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.6,3.4,33.5,1.71,True,False,stable,1,0.14001781020175458,False,False,0.0,,False
BAT01385,2021-04-30,DRG004,Metformin HCl,SUP015,Polpharma API Poland,90.33,4.26,32.1,1.8,True,False,stable,1,0.14309847126111058,False,False,0.0,,False
BAT01514,2021-05-01,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,97.82,0.92,28.6,1.75,False,False,stable,1,0.048357286136515854,False,False,0.0,,False
BAT00450,2021-05-02,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,84.62,7.74,35.5,1.55,True,False,declining,1,0.10434016477105912,False,False,0.0,,False
BAT01011,2021-05-02,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,80.66,10.18,37.2,1.83,True,False,stable,1,0.03556271699269764,False,False,0.0,,False
BAT00767,2021-05-02,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.98,8.4,35.0,2.13,True,False,stable,1,0.10839018561099573,False,False,0.0,,False
BAT01359,2021-05-02,DRG001,Lisinopril,SUP015,Polpharma API Poland,90.78,4.34,36.6,1.54,True,False,stable,1,0.13558706330015308,False,False,0.0,,False
BAT00692,2021-05-02,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,83.23,8.43,37.3,1.78,True,False,stable,1,0.11216631204820221,False,False,0.0,,False
BAT01803,2021-05-03,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,95.92,2.47,31.2,1.84,True,True,stable,1,0.10238726011982718,False,False,0.0,,False
BAT00676,2021-05-03,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,83.55,8.16,40.3,1.73,True,False,stable,1,0.0891132958471097,False,False,0.0,,False
BAT01070,2021-05-04,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,81.32,10.33,30.9,1.74,True,False,stable,-1,-0.004794491765380826,True,True,1.0,contamination_ppm_high,True
BAT00183,2021-05-04,DRG005,Glimepiride,SUP002,Cipla Chemical Works,89.23,5.3,33.7,1.96,True,False,stable,1,0.1295502755388726,False,False,0.0,,False
BAT01433,2021-05-04,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,90.54,4.77,29.3,1.89,True,False,stable,1,0.11727902686200997,False,False,0.0,,False
BAT01451,2021-05-06,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,90.41,4.26,30.9,2.03,True,False,stable,1,0.11344447210897302,False,False,0.0,,False
BAT00485,2021-05-06,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,84.98,7.56,33.5,1.88,True,False,declining,1,0.09685373447160545,False,False,0.0,,False
BAT00651,2021-05-06,DRG001,Lisinopril,SUP006,Zhejiang Pharma Chemical,83.23,8.49,38.8,1.7,True,False,stable,1,0.10453592182100702,False,False,0.0,,False
BAT00986,2021-05-06,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,84.93,8.02,34.8,1.95,True,False,stable,1,0.11425788544896104,False,False,0.0,,False
BAT00268,2021-05-07,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,90.44,4.49,33.0,1.56,True,False,stable,1,0.1468962121314213,False,False,0.0,,False
BAT00593,2021-05-08,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.77,3.35,30.3,1.4,True,False,stable,1,0.1264437930442417,False,False,0.0,,False
BAT00218,2021-05-09,DRG009,Azithromycin,SUP002,Cipla Chemical Works,89.8,4.48,29.6,1.83,True,False,stable,1,0.10976974705704601,False,False,0.0,,False
BAT00802,2021-05-10,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,10.15,37.3,2.1,False,False,declining,1,0.03360966753251515,False,False,0.0,,False
BAT01481,2021-05-11,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,99.1,0.71,29.0,2.09,True,True,stable,-1,-0.0468143427005413,True,False,0.0,,True
BAT00788,2021-05-11,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,82.7,8.34,39.1,1.8,True,False,stable,1,0.09949151518078092,False,False,0.0,,False
BAT01670,2021-05-11,DRG009,Azithromycin,SUP020,Teva API Israel,93.26,3.12,32.4,1.57,True,False,stable,1,0.1416421049550856,False,False,0.0,,False
BAT00909,2021-05-11,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,84.1,8.38,37.5,1.49,True,False,stable,1,0.0954267196339067,False,False,0.0,,False
BAT01931,2021-05-12,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,89.79,5.37,34.6,1.92,True,False,stable,1,0.13921907120748428,False,False,0.0,,False
BAT00855,2021-05-12,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,10.22,41.5,2.29,True,False,declining,1,0.024687383389539796,False,False,0.0,,False
BAT00251,2021-05-12,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,89.03,4.84,37.3,1.27,True,False,stable,1,0.08435180953484295,False,False,0.0,,False
BAT01620,2021-05-14,DRG001,Lisinopril,SUP020,Teva API Israel,93.64,3.81,37.8,1.86,True,False,stable,1,0.08880081028359976,False,False,0.0,,False
BAT00073,2021-05-14,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,89.44,6.24,30.1,1.71,True,False,stable,1,0.09237262918788236,False,False,0.0,,False
BAT00486,2021-05-16,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,84.28,7.6,39.1,1.87,True,False,declining,1,0.09073932662081508,False,False,0.0,,False
BAT00552,2021-05-17,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,92.3,3.26,30.1,1.71,True,False,stable,1,0.12556995465352294,False,False,0.0,,False
BAT00662,2021-05-17,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,81.88,7.87,33.9,1.91,True,False,stable,1,0.08578631960648803,False,False,0.0,,False
BAT01656,2021-05-18,DRG005,Glimepiride,SUP020,Teva API Israel,94.09,3.54,35.7,1.52,True,False,stable,1,0.12452937907750411,False,False,0.0,,False
BAT00803,2021-05-19,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,10.24,37.7,2.64,True,False,declining,-1,-0.0013868503562338708,True,False,0.0,,True
BAT00109,2021-05-19,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,86.42,6.03,31.5,1.62,True,False,stable,1,0.0973165342496271,False,True,1.0,purity_pct_low,True
BAT01341,2021-05-20,DRG013,Omeprazole,SUP014,Euroapi France,93.39,2.89,31.4,1.56,True,False,stable,1,0.13139988661584562,False,False,0.0,,False
BAT00230,2021-05-20,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,90.54,5.0,36.6,1.19,True,False,stable,1,0.08857552500369442,False,False,0.0,,False
BAT01859,2021-05-20,DRG001,Lisinopril,SUP025,Lupin API Division,88.34,5.42,38.3,2.08,True,False,stable,1,0.09207771469173287,False,False,0.0,,False
BAT01860,2021-05-21,DRG001,Lisinopril,SUP025,Lupin API Division,89.06,5.43,35.5,1.77,True,False,stable,1,0.1400396123980729,False,False,0.0,,False
BAT01163,2021-05-22,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,97.55,1.43,25.2,1.51,True,True,stable,1,0.011600319592520725,False,False,0.0,,False
BAT01327,2021-05-23,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,93.9,2.99,41.8,1.83,True,False,stable,1,0.029696076784605285,False,True,1.0,dissolution_min_high,True
BAT00594,2021-05-23,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,92.79,3.27,35.2,1.5,True,False,stable,1,0.1282125715487375,False,False,0.0,,False
BAT00536,2021-05-24,DRG009,Azithromycin,SUP005,Divi's Laboratories API,94.88,3.49,33.3,1.55,True,False,stable,1,0.1268277153719114,False,False,0.0,,False
BAT00663,2021-05-24,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,82.46,8.76,34.9,1.93,True,False,stable,1,0.09939575885250146,False,False,0.0,,False
BAT01590,2021-05-25,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,96.0,2.12,32.0,1.97,True,True,stable,1,0.09565369166869181,False,False,0.0,,False
BAT00219,2021-05-26,DRG009,Azithromycin,SUP002,Cipla Chemical Works,90.33,4.88,33.8,1.35,True,False,stable,1,0.12712365716098523,False,False,0.0,,False
BAT01186,2021-05-26,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.65,0.76,31.2,1.23,True,True,stable,1,0.04621247153089364,False,False,0.0,,False
BAT01216,2021-05-27,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,96.04,2.03,33.4,1.72,True,True,stable,1,0.10642047054958076,False,False,0.0,,False
BAT00987,2021-05-27,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,82.95,7.82,35.6,1.92,True,False,stable,1,0.10488047028047626,False,False,0.0,,False
BAT01671,2021-05-27,DRG009,Azithromycin,SUP020,Teva API Israel,93.7,3.35,27.9,1.63,True,False,stable,1,0.08991755280650016,False,False,0.0,,False
BAT00433,2021-05-28,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,83.33,7.83,39.6,1.77,False,False,declining,1,0.09398734505841333,False,False,0.0,,False
BAT01250,2021-05-28,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,96.38,2.07,34.7,1.57,True,True,stable,1,0.1001443755108552,False,False,0.0,,False
BAT00568,2021-05-28,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,93.22,3.53,28.2,1.79,True,False,stable,1,0.0971323562445553,False,False,0.0,,False
BAT01295,2021-05-29,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,98.66,0.68,34.2,2.13,True,True,stable,-1,-0.03038903648276392,True,False,0.0,,True
BAT01217,2021-05-29,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,95.26,1.86,33.4,1.44,True,True,stable,1,0.10603382072441853,False,False,0.0,,False
BAT01762,2021-05-29,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,87.57,6.59,38.8,1.93,True,False,stable,1,0.08668104661555959,False,False,0.0,,False
BAT00282,2021-05-29,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,91.07,5.21,34.4,1.28,True,False,stable,1,0.11102939090034664,False,True,1.0,contamination_ppm_high,True
BAT01672,2021-05-30,DRG009,Azithromycin,SUP020,Teva API Israel,92.85,3.47,30.4,1.97,True,False,stable,1,0.11872954043256367,False,False,0.0,,False
BAT00664,2021-05-31,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,80.66,8.58,40.7,2.23,True,False,stable,1,0.041123935666132705,False,True,1.0,purity_pct_low,True
BAT00252,2021-05-31,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,89.18,4.89,34.9,1.6,True,False,stable,1,0.13671161695967993,False,False,0.0,,False
BAT00283,2021-05-31,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.03,4.57,33.6,1.73,True,False,stable,1,0.14382045365968354,False,False,0.0,,False
BAT01515,2021-06-01,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,95.9,0.93,29.3,1.95,True,True,stable,1,0.050810349244413855,False,True,1.0,purity_pct_low,True
BAT01944,2021-06-01,DRG013,Omeprazole,SUP025,Lupin API Division,88.26,5.58,39.0,1.57,False,False,stable,1,0.09748046211983213,False,False,0.0,,False
BAT00537,2021-06-02,DRG009,Azithromycin,SUP005,Divi's Laboratories API,92.85,3.8,32.6,1.43,True,False,stable,1,0.13727511847360807,False,False,0.0,,False
BAT00677,2021-06-02,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,83.86,9.01,33.0,2.03,True,False,stable,1,0.07210531131366582,False,False,0.0,,False
BAT00713,2021-06-02,DRG007,Acetaminophen (Paracetamol),SUP006,Zhejiang Pharma Chemical,82.62,8.49,30.8,1.42,True,False,stable,1,0.03962186937713186,False,False,0.0,,False
BAT01342,2021-06-02,DRG013,Omeprazole,SUP014,Euroapi France,93.63,3.48,29.9,1.55,True,False,stable,1,0.13036182056796325,False,False,0.0,,False
